video_id,username,comment,like_count,published_at,reply_count
W8UJd_05poE,@toniadrianto8424,🤮,0,2025-02-15T23:33:38Z,0
W8UJd_05poE,@onlione6158,"Pelajaran penting buat sy sendiri,bagi2 kekuasaan sudah mendarah daging, korupsi terselubung tidak berbau bisa dirasakan,",0,2025-02-15T16:39:33Z,0
W8UJd_05poE,@Hadigenerali,Sayangnya juga rakyat memang sengaja di bodohkan agar bisa di bansoskan setiap saat 5th sekali,0,2025-02-15T16:12:15Z,0
W8UJd_05poE,@syariefwijaya9753,"kalo dari segi pemasaran film dirty vote tuh kurang brand awarness terlepas dari konteksnya kalau langsung rilis film sulit bikin orang percaya, malah bikin mereka bilang ini apa sih, nah banyakin podcast begini bagus nih",1,2025-02-15T16:09:44Z,1
W8UJd_05poE,@kokokkundjoyo,Wowo merasa berhutang budi pada mulyono.jd gak mungkin ada perubahan pada NKRI ini.paling TERNAK Mulyono yg tetap masih setia dan para SAHABAT WOWO yg masih nyaman di NEGERI INI 😂😂😂,0,2025-02-15T15:32:22Z,0
W8UJd_05poE,@hakamimundziri3743,Prabowo lain di podium lain implementasinya,1,2025-02-15T14:32:42Z,0
W8UJd_05poE,@darsiannisa6194,Mantapppp,0,2025-02-15T13:57:58Z,0
W8UJd_05poE,@yanbasri3368,Jika pemimpin mendapatkan jabatan dengan cara penuh tipu menipu...apakah masih percaya jika sudah jadi memimpin enggak akan menipu juga...,0,2025-02-15T13:36:06Z,0
W8UJd_05poE,@DenProject96,"Siapa yang gak senyum kalau main di METROWIN88, cuaan terus.",131,2025-02-15T12:59:56Z,1
W8UJd_05poE,@MikoMicozal-be6sh,Kapan rilis dirty vote 2,0,2025-02-15T12:33:09Z,0
W8UJd_05poE,@budididu9843,"statement penting ""klaim 80% rakyat puas tp dari smua jenis anggaran yang di potong, anggaran polisi yg ga di potong, apakah merasa insecure sehingga perlu di jagain polisi sebegitunya, sangat kontradiktif dengan klaim 80% rakyat puas""",0,2025-02-15T11:13:00Z,0
W8UJd_05poE,@muchtarhasibuan2288,kreen nara sumber nya ❤❤,1,2025-02-15T11:06:48Z,0
W8UJd_05poE,@ratnakusuma6415,aaa keren bgt diskusinyaaa🤩,1,2025-02-15T10:13:41Z,0
W8UJd_05poE,@rasyid89mahmud.42,Panjang umur perjuangan demokrasi,1,2025-02-15T10:04:12Z,0
W8UJd_05poE,@syafiudinsholeh6261,"Saudara2 itu sering bicara tentang ""Garuda Biru"", saya gak tahu, apa dan siapa Garuda biru itu?",0,2025-02-15T09:34:36Z,1
W8UJd_05poE,@retnohanggarArniati-r7m,Alangkah baiknya podcas sperti ini berlanjut paham atu tdk lama2 bisa ngerti juga,1,2025-02-15T09:10:20Z,0
W8UJd_05poE,@adepandjaitan2747,Forum menegakkan akal sehat. Maju terusssss...terima kasih para pejuang,1,2025-02-15T08:51:56Z,0
W8UJd_05poE,@khbws,Saya siap menjadi pengganggu para elite !!!,1,2025-02-15T08:26:32Z,0
W8UJd_05poE,@reyndrasimbolon9430,"Bongkar semuanya, semangat berjuang kaka2 !!!❤",0,2025-02-15T07:47:20Z,0
W8UJd_05poE,@WihdatulUmmah-b7s,Terimakasih sudah terus mencerdaskan dan menyadarkan masyarakat ini jika kita masih terus terus di curangi pemerintahnya sendiri.,2,2025-02-15T07:18:36Z,0
W8UJd_05poE,@ikmammusidik1287,HORMAT SETINGGI TINGGINYA,0,2025-02-15T07:17:59Z,0
W8UJd_05poE,@Triyantobanyumasan,❤ #dirtyvote 🎉🎉🎉,1,2025-02-15T07:07:59Z,0
W8UJd_05poE,@asepwahyudi2526,terima kasih Dirty vote!!! lanjutkan,1,2025-02-15T06:44:48Z,0
W8UJd_05poE,@jojobaoil1999,"Pembicaraannya sangat seru yaa, harusnya yang podcast beginian lebih banyak diadakan dan rame. Tapi saran agar antar pembicara bisa lebih saling mendengarkan terlebih dahulu dan jangan terlalu sering memotong pembicaraan narasumber agar keresahan dan pendapat setiap orang tersampaikan. Terima kasih atas kontennya.",0,2025-02-15T06:03:31Z,0
W8UJd_05poE,@beatrienaomi3184,Tolong tayang tiap bulan bila perlu tiap mingguuuuuuuuuu,0,2025-02-15T05:22:30Z,0
W8UJd_05poE,@izzatidila,"Hmmmmm,,,saya suka saya suka,,,bocor alus politik versi akademisi ❤",0,2025-02-15T05:07:54Z,0
W8UJd_05poE,@izzatidila,"Semoga ada jadwal rutinnya,,,percayalah,,yg dari pelosok pun tetap menonton 😊",0,2025-02-15T05:03:30Z,0
W8UJd_05poE,@fennylaveniashi,seruuuunya obrolan ini,0,2025-02-15T04:40:33Z,0
W8UJd_05poE,@miaabeena632,"Maaf untuk Yth. Para netizen yang nonton, 
Izin minta tolong jika iklan usahakan jangan SKIP ya, setidaknya kita membantu Tim Dirty Vote dr jauh untuk cerdaskan Anak bangsa, terimakasih 
Sehat sehat selalu Abang Abang kami dan mbak kami:
Bang Dandy , bang Amsaari, bang Zainal, mbak Bivitri, Allah SWT selalu bersama kakanda, aamiin Ya Karim ❤",61,2025-02-15T03:53:21Z,2
W8UJd_05poE,@baniakbar5532,"Jumlah menteri gendut, sedangkan anggaran APBN di pangkas secara ugal-ugalan.

Kalo anggaran di pangkas secara ugal-ugalan, kerja si menteri yg gendut ini kerja apa ? Kenapa jumlah menyeri yg gendut, kagak di pangkad juga ?
Kerjanya kagak ada, gaji mereka tetap keluar.",0,2025-02-15T03:22:03Z,0
W8UJd_05poE,@UndarSalsabil,"Mereka ada suara² yang selalu aku tunggu dan selalu menarik untuk didengar, sehat² orang² baik😊",0,2025-02-15T03:11:48Z,0
W8UJd_05poE,@dinapuspita6066,Saya adalah juataan orang yg menonton dirty vote 1 th yg lalu,0,2025-02-15T03:01:12Z,0
W8UJd_05poE,@hariwatalia2477,"Omong kosong bisa mencapai target Indonesia emas, jika hukum dan keadilan negri ini masih jauh panggang dr api #Revolusi",0,2025-02-15T02:17:45Z,0
W8UJd_05poE,@YoyonAnandoko7781,"IBU PERTIWI CALL YOU ALL OUT... RAKYAT INDONESIA TERMASUK NETIZENS INDONESIA DAN BEM SELURUH INDONESIA... STAY LOW, OBSERVE AND REACT WHEN IT IS TOO MUCH...

Salam Nuswantoro Jaya...
🇮🇩💪😊🙏",0,2025-02-15T02:11:08Z,0
W8UJd_05poE,@vtec98__,"Waktu itu saking takutnya dirty vote dibanned dari yutub, gua sampe download",0,2025-02-15T02:00:10Z,0
W8UJd_05poE,@anjartriatama5732,Kalo rakyat yg masih di bawah rata rata pendidikan nya masih milih mkn gratis itu wajar ..tp ini baaaanyak org yg pintar tp masih bisa di bodohi dengan mkn gratis..,0,2025-02-15T01:54:46Z,0
W8UJd_05poE,@kharyfattun2524,sukses selalu dirty vote,0,2025-02-15T01:52:27Z,0
W8UJd_05poE,@AliefHidayatulloh-x8f,Mana berani dasco ngawasin prabowo 😂,0,2025-02-15T01:36:36Z,0
W8UJd_05poE,@tubagusguntur2909,👏,0,2025-02-15T01:15:48Z,0
W8UJd_05poE,@mardalihsyarif8890,"Prabowo hanya omon2 kebijakannya ngga terasa di masyarakat ,,,",0,2025-02-15T00:44:20Z,0
W8UJd_05poE,@antonarry1,"Konsisten suarakan terus, untuk kebaikan negeri ini💪💪
 Tuhan memberkati amin 🙏",1,2025-02-15T00:31:13Z,0
W8UJd_05poE,@suwondo4927,"Rakyat hrs segera bergerak seblm negri ini semakin kotor,jgn mengharap bnyak dgn kepemimpinan Prabowo",0,2025-02-14T23:55:03Z,0
W8UJd_05poE,@antohariy9450,"Bpk"" bikin partai sj.....bikin partai lewat aplikasi misalx....shg masy awam bisa joint dg mudah murah cepat...itu kan byk figur"" yg bisa digabung....pk mahfud, pk renald kasali, refli harun, said didu, dll...plus guru gembul 🙂💪....ntar bagi masy yg mau bantu pendanaan & dukungan di daerah...bisa joint by on line.",0,2025-02-14T23:47:56Z,0
W8UJd_05poE,@salimsirahmad,"apakah PT 0% itu murni urusan hukum? krna buktinya puluhan kali ditolak. 
jangan2 karna khawatir ada yg nanti mau maju lg tp gak punya partai?",0,2025-02-14T23:33:33Z,0
W8UJd_05poE,@antohariy9450,"Berharap pd pemenang dari pemilu curang ? 
Bagi mereka yg haus info & fakta utk menilai negri ini....you tube ibarat angin segar yg meniupkan dirty vote , bocor alus dll....kpd mereka...bgm mereka hrs bersikap...smoga you tube selalu dlm rel netralitas.",0,2025-02-14T23:21:44Z,0
W8UJd_05poE,@Klement-v3m,"Gw punya tendensi jadi extrimist gitu ya, entah somehow gw cape denger hal yang kaya gini tapi tanpa ada perubahan. Kalian yang bersuara ga cape apa ngomong terus? Kayaknya Indonesia perlu deh untuk French revolution esque or even coup.",0,2025-02-14T22:50:27Z,0
W8UJd_05poE,@kartikasari2240,Obrolan dari para ahli2 ini sangat mengedukasi rakyat. Dan hanya orang2 yang literasi tnggi yg bs membuka mata dan hati nurani yg bersih menangkap fenomena yg terjadi. Utk sebagian orang2 yg *bersih* pasti miris  dg kotornya sistem di pmerintahan kita dr level.rendah sampai tnggi. Namun sebagian bsr masyarakat yg menghamba dg kekuasaan dan uang dijamin pendukung pemufakatan jahat.,2,2025-02-14T22:10:08Z,0
W8UJd_05poE,@suparmomamo4035,Efisiensi ?????????????????????????,0,2025-02-14T20:40:47Z,0
W8UJd_05poE,@Aawaylove1,Adili Mulyono,0,2025-02-14T18:23:54Z,0
W8UJd_05poE,@prayudans1510,"Jujur sempat berharap prabowo akan mengkhianati jokowi, sebagaimana jokowi mengkhianati rakyat & megawati. Mungkin aja benar, tp kok pesimis kalopun itu terjadi, bangsa ini tetap tidak maju ke arah yg baik. Orang kere dibuat tambah susah, penghasilan berkurang bahkan hilang, nyediain lapangan kerja ga sanggup, eh di SISI LAIN nambah terus tuh pejabat2 ghoib, staf hantu, utusan siluman, instansi apalah lembaga itulah, yg PASTINYA BUTUH DIGAJI (juga berbagai fasilitasnya) oleh NEGARA=RAKYAT. 
RUNGKAD INDONESIAKU ❤",0,2025-02-14T16:38:19Z,0
W8UJd_05poE,@annisaafiati9593,"Alhamdulillah masih ada orang2 seperti kalian dan kawan seperjuangan! terimakasih dirty vote team, i know it's not gonna be easy, but you give us hope! semoga semakin efektif perjuangannya. walau kecil, tsunami pun selalu diawali dengan first wave. Semoga Allah meridhoi dan melindungi kalian semua aamiin",5,2025-02-14T16:36:16Z,0
W8UJd_05poE,@obb9318,buser ngilang dari line,0,2025-02-14T15:38:38Z,0
W8UJd_05poE,@arditheangelo8176,Partai chocolatos adalah negara,0,2025-02-14T15:35:42Z,0
W8UJd_05poE,@saskianurel8294,sy yakin masih byk kalangan yg gak bisa mencerna podcast ini tp setidaknya klian sdh berjuang untuk menyadarkan 58% mahluk yg py otak tp cm dikantongin aja,0,2025-02-14T15:34:51Z,0
W8UJd_05poE,@yanapbun3218,"Terus cerdaskan rakyat, semoga muncul lagi kelompok dosen di PTN yang mencerahkan rakyat RI.",0,2025-02-14T14:29:11Z,0
W8UJd_05poE,@irsanehewoda560,Dirty vote kalo. Boleh ditayangkan seminggu sekali agar kita semua diberikan pencerahan,0,2025-02-14T14:27:22Z,0
W8UJd_05poE,@kocikgu6579,Posting 1 video per bulan donk Pak/Buk... Agar Masyarakat +62 melek politik & tdk apatis menuju Keadilan Sosial Bagi Seluruh Masyarakat!,0,2025-02-14T13:48:30Z,0
W8UJd_05poE,@Arwaaqlbn,"lucu yaa.. sudah tau jokowi mewariskan banyak sekali kerugian untuk negara, tapi malah dilanjutkan dengan kebodohan cara pikir beliau. 

terima kasih team dirty vote, semoga kalian dilindungi selalu 🙏",0,2025-02-14T13:16:53Z,0
W8UJd_05poE,@wirdanmuhammad1361,Padahal ajak bang refly harun juga biar lbih rame dn seru,0,2025-02-14T13:15:26Z,0
W8UJd_05poE,@Armantriono12,"Pegawai ASN berperan sebagai perencana, pelaksana, dan pengawas penyelenggaraan tugas umum pemerintahan dan pembangunan nasional melalui pelaksanaan kebijakan dan pelayanan publik yang profesional, bebas dari intervensi politik, serta bersih dari praktik korupsi, kolusi, dan nepotisme.
Jelas ya ASN seharusnya sejalan dengan pemerintah, kalau memang sekiranya tidak setuju/tidak sejalan dengan program/ kebijakan pemerintah atau sejenisnya mundur saja ya, kalau memang betul-betul teguh dengan pendiriannya, konsisten, dan konsekuen, ngapain jadi pegawai pemerintah lebih baik mundur, jangan menggigit tuanya yg memberi makan.",0,2025-02-14T12:53:18Z,0
W8UJd_05poE,@heryjunotizan7027,"Semua itu perlu  proses ga segampang yg kalian bicarakan,,,
Orang baik pasti selalu d kelilingin orang jahat,,,
Kalo orng sudah ga suka mau bagaimanapun yg d lakukan entah itu baik atow buruk,pasti bawaanya tetepaja ga suka,dan sangkaanya negative terus,,,
Gua buktiin indonesia d tangan prabowo dan jajarannha menjadi negara maju,,,kalo loe sakit jgn bawa bawa nama.rakyat,sakita aja sendiri....",0,2025-02-14T12:11:32Z,0
W8UJd_05poE,@susialitasusialita,"Alhamdulillah nemu obrolan berbobot seperti ini. Gass Gass biar cerdas, biar yang sedang terbuai tidur segera awas, agar yang ndakblek segera waras. 👏",0,2025-02-14T11:33:54Z,0
W8UJd_05poE,@anisaputrirahayu1717,Mas uceng jarang ketawa njirrr,0,2025-02-14T10:52:19Z,0
W8UJd_05poE,@rndhstprtm,"Miris melihat fakta bahwa ada -Negara Demokrasi- di Asia Tenggara yang bahkan para Akademisi-nya saja takut untuk mengkritisi po-po. 
Amerika itu cuma butuh 1 orang korban untuk timbul gerakan Black Lives Matter. Wakanda? Para pembunuh suporter sepakbola pake gas air mata yg sudah expired masih bisa hidup & bertugas dengan tenang sampai detik ini. 

Sampai hari ini saya masih yakin dengan 1 hal, sepertinya di kehidupan sebelumnya 280jt kita ini adalah para pengkhianat bangsa hingga di kehidupan sekarang membayar dosa  kehidupan sebelumya dengan cara -terlahir- di 'wakanda' ini. 😁🤷",0,2025-02-14T10:48:44Z,0
W8UJd_05poE,@aliceutomo6988,"31:12 di bawah pun ketika ada sodara yg mengkritik visi misi pasloj genap, tetangga2 yg genap mania ngebalikinnya persis begini: kamu ngomong begini gara2 nggak dpt PKH soalnya

Yyyeeeeuuuu",0,2025-02-14T09:57:02Z,0
W8UJd_05poE,@secercahcahaya5340,Edukasi politik.. Sangat bagus.. Dan harus rutin mengedukasi tiap mingggu,3,2025-02-14T07:29:30Z,0
W8UJd_05poE,@Mister-u6t,"dirty vote jgn sampe mati yaa...

kalo bisa gerakan2 yg peduli dengan bangsa ini , termasuk di dalamnya mengkritik kebijakan pemerintah yg sewenang2, lebih enak kayanya kalo bikin ""pusat komando"" yg isinya beliau2 ini bareng refly harun rocky gerung dll... biar kita rakyat tau apa yg salah, apa yg harus dikritik, distop dl. biar mereka ga sewenang2 buat aturann biar kita rakyat tau apa yg harus kita suarakan. biar kalo ada seruan aksi, semua elemen mahasiswa aktivis berbagai sektor bisa turun dan bergerak bareng jgn masing2.",1,2025-02-14T06:20:39Z,0
W8UJd_05poE,@anggitanareswara3793,PRESIDEN TERDUNGU SEPANJANG SEJARAH KONOHA,0,2025-02-14T05:56:59Z,0
W8UJd_05poE,@wahyunilahabu7939,Terima kasih utk Dirty Vote ... berkat nonton itu saya jadi melek politik & tdk apatis lagi terhadap apa yg terjadi di Negara Indonesia tercinta ini...,4,2025-02-14T05:36:27Z,0
W8UJd_05poE,@beatrixtapoonasuyono2435,Teruslah bersuara lantang untuk negeri ini Bapak dan Ibu dan semoga semakin banyak masyarakat Indonesia dicerdaskan dan tidak gampang dibodoh- bodohin🙏🙏,5,2025-02-14T05:28:42Z,0
W8UJd_05poE,@zahroturrohmaniawahyuningr6071,Plup plup tot tot 😆🤣,0,2025-02-14T05:23:31Z,0
W8UJd_05poE,@bayuvaninesri4356,"#ggmu 😂, sabar 22:06",2,2025-02-14T05:19:42Z,0
W8UJd_05poE,@panjikrisna_VIANO10,Studionya mirip punya nya pak novel baswedan,0,2025-02-14T04:21:53Z,0
W8UJd_05poE,@hanta449,"Dandi ngomongnya sok asik, kecepetan, dan suaranya ngeselin, orang ini harusnya dibuang aja.

Yang lain ngomong belum selesai dah dipotong yang lain, jadi lupa mau ngomong apa, jadi ribet ngedengerinya",0,2025-02-14T04:02:16Z,0
W8UJd_05poE,@abdulk9576,"Usul, dibuat podcast membahas isu politik, eknomi dsb disertai pemikirian kritis dan edukasi. Karena kami rakyat Indonesia butuh asupan sehat dan cerdas",1,2025-02-14T03:49:50Z,0
W8UJd_05poE,@abdulrammang,Baru detik pertama udah nampar pemilih 02 wkwk,0,2025-02-14T03:35:16Z,0
W8UJd_05poE,@indrasetiawan5939,Udah dikasih tau sama dirty vote  baru nyesel sekarang kalian kaum 58,0,2025-02-14T03:30:55Z,0
W8UJd_05poE,@riskysaputr333,Sering sering podcast gini bang,0,2025-02-14T03:23:39Z,0
W8UJd_05poE,@priyoharyanto,Orang-orang keren...👍,0,2025-02-14T02:44:44Z,0
W8UJd_05poE,@amrimuftadi4768,Tombol channel ini ranjin bikin video yang mencerdaskan rakyat indonesia 😀,0,2025-02-14T02:30:30Z,0
W8UJd_05poE,@gustinawatimuchtar4707,"Wuiiiii...dress code nya unguuu ...kereeen, namun apapun itu saya saluut sm mereka 👍👍",2,2025-02-14T02:09:29Z,1
W8UJd_05poE,@wahyuningsihahmad8530,"Tksh, tim dirty vote, tuk lebih membuka kesadaran hak kami sebagai masyarakat bawah,, tuk sadar berpolitik tak usah malu 🎼🚴‍♀️🌸",2,2025-02-14T02:02:25Z,0
W8UJd_05poE,@Keysersoze234,sesungguhnya wowo dengan pemerintahannya sekarang sedang menggenapi ramalannya sendiri bahwa +62 akan  bubar pada tahun 2030,1,2025-02-14T01:53:07Z,0
W8UJd_05poE,@utaypelor7002,"Benerrr kak, saya mau bicara bingung gak ada tempat untuk berpijak, mau di biLang kebenaran Harga Mati, tapi keluarga no.1 kak😅😂😂, undang undang ITE berbahaya bagi masyarakat keciL tapi memang tidak menutup kemungkinan ada Hal positifnya juga, #BangkitIndonesiaku🇮🇩🇮🇩",0,2025-02-14T01:51:04Z,0
W8UJd_05poE,@indriyp5036,Rasanya sedikit lebih tenang ada orang cerdik pandai yang merisaukan situasi sekarang. Semoga berdampak untuk perubahan Indonesia yang lebih baik dan bermartabat.,6,2025-02-14T01:12:01Z,0
W8UJd_05poE,@agunggumelar3312,"Iya betul boro2 mikir 2029, jalanin hari ke hari saja makin berat 😂😂",0,2025-02-14T01:10:43Z,0
W8UJd_05poE,@antasena8628,INI BARU FANTASTIC 4 !,0,2025-02-14T00:48:51Z,0
W8UJd_05poE,@thamrinyusup8844,Kita mesti dorong dan bongkar partai2 yg pakai cara2 kotor utk masuk jadi Penguasa di NKRI agar rakyat makin cerdas.,0,2025-02-14T00:29:15Z,0
W8UJd_05poE,@rendianilissa4186,DIRTY VOTE TERBUKTI.,0,2025-02-14T00:02:21Z,0
W8UJd_05poE,@ayunurmayanti461,seruuuuuu bgttt,0,2025-02-13T23:29:49Z,0
W8UJd_05poE,@muhammadrifqicaturpamungka8683,"Semoga bapak"" dan ibu sehat terus, tetap kritis dalam mengamati kondisi negara, sehingga dapat berkumpul dan mengedukasi masyarakat agar sadar dengan kondisi negaranya sendiri. Terimakasih",2,2025-02-13T19:15:44Z,0
W8UJd_05poE,@imenilchen,"gue sedih, pusing, stress abis nonton ini. i’m done with this country.",0,2025-02-13T18:50:55Z,0
W8UJd_05poE,@Ramarama_Id,korban PHK banyak,0,2025-02-13T18:11:51Z,0
W8UJd_05poE,@juntak15hutabulu,pelopor demokrasi itu adalah jokowi binatang,0,2025-02-13T17:46:54Z,0
W8UJd_05poE,@anjassharmanfhadillah,ini syuting di studionya pak novel baswedan yaa,0,2025-02-13T16:58:48Z,0
W8UJd_05poE,@RRIKA25,"Sering dong podcastnya, sekalian up di spotify. Bisa didengerin sambil kerja atau olahraga",3,2025-02-13T16:57:30Z,0
W8UJd_05poE,@Lesyeuxdlntnx,Aaaaa keren bangetttt ada reuninya,4,2025-02-13T16:15:47Z,0
W8UJd_05poE,@JokoJMC,"Saran aja abang abang, kalo bisa konsultasi ke ahli audio atau nyewa teknisi audio karena suaranya banyak dengungnya, dan itu cukup meengganggu",1,2025-02-13T16:07:14Z,0
W8UJd_05poE,@syarifsumantri930,"Sayang rakyat jelata nga sadar kondisi perilaku pimpinan nya...
Hanya diahami masyarakat menengah",3,2025-02-13T15:40:52Z,0
W8UJd_05poE,@nurasisah6979,Baru aja tgl 11 kemarin muncul di Arsip ig tentang Dirty vote. Ternyata ada reuninya😂,1,2025-02-13T15:00:42Z,0
W8UJd_05poE,@DamaiMelayuPodcast,Semoga sukses  azaaa  100  hari nya ( bls),0,2025-02-13T14:45:16Z,0
W8UJd_05poE,@lilikkputra8002,"Memprihatinkan, lepas dari pembohong  ee... dapatnya pembual yg sukanya omon - omon",1,2025-02-13T14:09:30Z,0
W8UJd_05poE,@alfatih389,Semangat dirty vote. Sehat dan suarakan terus perjuangan!,0,2025-02-13T14:05:41Z,0
W8UJd_05poE,@dianaulia2454,Sigemoy moodyan anjirrr,1,2025-02-13T13:52:28Z,0
W8UJd_05poE,@yantibachtiar9714,DV maju trs pantang mundur tetaplah jd pejuang hukum & demokrasi 🇮🇩❤🇮🇩,0,2025-02-13T13:48:42Z,0
W8UJd_05poE,@cute2bechicks,"Tidak ada yg sia-sia dari upaya untuk mencerahkan rakyat republik ini, salah satunya film ""Dirty Vote"". Saya, rakyat berterima kasih sebesar-besar kepada tim narasumber dan semua yg telah bekerjasama untuk menyajikan film Dirty Vote. Bahwasannya itu realita demokrasi Indonesia yg sedang memburuk..dan harus diperbaiki..dimulai dari setiap orang yg sadar bahwa kita perlu peduli politik #diambukanpilihan",0,2025-02-13T13:43:07Z,0
W8UJd_05poE,@kimsunwoo,"Pakdos, bagaimana jika tunas-tunas yang baru bertumbuh dalam kesadaran sebagai masyarakat yang melek dengan keadaan bangsa ini merasa overwhelmed, karena jujur, saya yang sudah 7 tahun lumayan melek sempat banyak waktu merasa jengah dan overwhelmed, apa lagi yang baru melek beberapa bulan belakangan, dengan banyaknya wave kegilaan yang terjadi, bagaimana cara mengatasi dan bangkit lagi?",0,2025-02-13T13:08:51Z,0
W8UJd_05poE,@zenwave-x1,"Negeri minim etika , guru² SD  SMP SMA aja udah pada gila joget² kejar monet ama validasi. 

Konten pamer kualitas murid sih gapapa.

Guru dan Dosen naik gaji ??? Hahaha , perbaiki kualitas otak² yang kalian ajari dulu, baru bisa demo naik gaji. Minimal ngerti etika, tau bener dan tau salah. 

Tidak semua , TAPI KEBANYAKAN, bahkan temen² kuiah saya dulu yang sudah jadi guru begitu juga.

Semoga masih ada guru yang waras berintegritas yang bisa mengajari anak bangsa. Bukan sekedar ikuti omon² pemimpinnya .",2,2025-02-13T13:01:48Z,5
W8UJd_05poE,@selamengajar,"Terima kasih telah memberi tontonan bermutu untuk saya,",6,2025-02-13T12:48:54Z,0
W8UJd_05poE,@aliwibowo-e3m,sejarah terburuk indonesia pernah punya mantan presiden penghianat dan wakil yg kosong isi kepalnya tidak seperti wakil wakil presiden terdahulu cerdas dan bewibawa tapi Alhamdlillah saya tidak pernah memilih mereka berdua,2,2025-02-13T12:41:50Z,0
W8UJd_05poE,@rezkyzakiri3869,"Pemerintahan paling tolol yg pernah ada, lo pada semua terutama pemilih kubu si bgst2 ini, ga lama lagi bakal liat kesusahan makan di ni negara makin parah, bakal krisis karna dipimpin pejabat2 inkompeten dan di lead presiden omon2",2,2025-02-13T12:39:15Z,0
W8UJd_05poE,@pechenkgrind701,Jadi kapan nih mau REVOLUSI kita?,1,2025-02-13T12:20:31Z,0
W8UJd_05poE,@mdianpermana8754,"Sebenernya implementasi efisiensi anggaran tuh kaya gimana sih? Ko imbasnya malah PHK ya? Maksudku efisiensi anggaran bisa di lakukan semisal jam istirahat kaya listrik, kipas itu dimatikan. Tapi kenyataan nya.. dan ga kaget banyak anak muda yang memilih kerja ke luar negeri",0,2025-02-13T12:16:23Z,0
W8UJd_05poE,@toloyda4023,"Tidak ada dampak apa apa . Mau buat apa aja .orang2 ini 
Prabowo malah ketawa",0,2025-02-13T12:15:25Z,1
W8UJd_05poE,@wedynasrul5576,"Sebaiknya yg menilai dirty vote, orang luar..bukan pemain nya.. Ini kayak CR7 bilang dia yang terlengkap.. 😍",0,2025-02-13T11:13:14Z,0
W8UJd_05poE,@jhuli2000,diskusi dan film yg benar2 👍👍👍👍👍👍👍 smoga rakyat konoha semakin melék politik dan dapat memilih pemimpin yg benar2 mikirin rakyatnya di thn 2029,8,2025-02-13T11:03:53Z,1
W8UJd_05poE,@najo2852,semoga kawan2 ber empat ini sehat selalu,0,2025-02-13T10:55:32Z,0
W8UJd_05poE,@rosesarerosie979,"peringatan darurat kemaren memang jadi momentum masyarakat untuk bersikap kritis sama pemerintah, memang belum besar tapi paling nggak masyarakat sadar ada yang salah dan harus bersuara.",0,2025-02-13T10:53:12Z,0
W8UJd_05poE,@KaDeZaman88_Official,"1 thn dirty vote sampai ga ada air minum saking sederhananya, bukan karena anggarannya dipotong oleh prabowo 😅",1,2025-02-13T10:22:38Z,0
W8UJd_05poE,@SGSTVchannelku,berasa dapat presiden kucing dalam karung ..,0,2025-02-13T10:03:19Z,0
W8UJd_05poE,@AmjaddTheGreat,"Peneliti, Akademisi, dan Pakar politik yang sudah kenyang asam garam secara keilmuan sudah menjabarkan segala malpraktik Pemerintah, baik Presiden sebelumnya maupun petahana, dalam menjalankan amanah rakyat untuk mengurusi negeri ini. Tapi banyak rakyat kecil yang pendidikannya mungkin kurang tinggi tidak akan peduli dengan hal-hal tersebut karena lebih suka program2 populis macam MBG. Sekarang sudah mengerti kenapa Pak Prabowo, dengan segala hormat saya bagi beliau sebagai pemimpin negeri ini, memilih memotong anggaran pendidikan dan dialihkan ke program2 seperti MBG?",0,2025-02-13T09:02:04Z,0
W8UJd_05poE,@ImsaGiya,"Yang kami butuhkan adalah cendekiawan jujur seperti kalian. Perbanyak konten2 seperti ini mencerdaskan bangsa. 
Walaupun saya paham pasti ada pejabat yg kebakaran jenggot kalau fakta keburukan mreka diperbincangkan, yg akan berdampak kepada para cendekiawan kita.
Jadi saya harap semua netizen Indonesia selalu mengawal/melindungi para cendekiawan kita, kita sudah punya senjata yg sangat ampuh dengan menggunakan medsos.
Marilah bersatu di medsos untuk menggaungkan kebenaran. Jangan pernah berpikir bahwa pejabat itu majikan kita, tapi rakyatlah yang menjadikan para pejabat itu pelayan kita.",5,2025-02-13T08:55:17Z,0
W8UJd_05poE,@nkri3784,"PRABOWO & GIBRAN TIDAK BECUSSS.

EKONOMI MAKIN BURUK,DAYA BELI MASYARAKAT MENURUN, PHK DIMANA-MANA, CARI KERJA SULIT, IHSG TERJUN BEBAS, DAGANG MAKIN SULIT 😓😓😓",0,2025-02-13T07:32:44Z,0
W8UJd_05poE,@wingkasetiati6138,Kumpulan devide et impera...,0,2025-02-13T07:25:22Z,0
W8UJd_05poE,@harywahyudi8640,terima kasih abng abang dan mba mba dirty vote untuk selama ini🥰🥰🥰🥰,3,2025-02-13T07:16:25Z,0
W8UJd_05poE,@mrmog3833,Seperti yang kita sudah tau dan sudah jadi rahasia umum... Kebenaran sekuat apapun dan sehebat apapaun kalian hadirkan bukti tapi jika tidak didukung kekuasaan maka semua itu tidak akan dianggap valid dan sah legal secara undang undang.. so seribu profésor bersuara tetap akan kalah sama satu orang buzzer yang mungkin diberikan jabatan penyidik.. so gimana ya.. opsi kita cuman tunggal satu eh dua ding.. satu yakni ya kayak era harto dulu tapi kendalanya rakyat mayoritas pro fufufafa yang akan jadi penghalang.. opsi dua pake bantuan aseng yang juga ini tidak mudah secara teori..,0,2025-02-13T07:13:37Z,0
